Name,CarName,fueltype, price ,model,used/new,accident,milage,engine,model_year,ext_col,int_col
Sheet2,Hyundai,Gasoline," $8,200  ",Tucson SE,used,None reported,"16,200 mi.",173.0HP 2.7L V6 Cylinder Engine Gasoline Fuel,2007,Gold,Beige
Sheet2,BMW,Gasoline," $20,000  ",Z4 sDrive28i,used,At least 1 accident or damage reported,"70,000 mi.",240.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,2014,White,Beige
Sheet2,Bentley,E85 Flex Fuel," $79,950  ",Continental GTC Base,used,None reported,"20,200 mi.",552.0HP 6.0L 12 Cylinder Engine Flex Fuel Capability,2011,Black,Black
Sheet2,Honda,Gasoline," $45,498  ",Passport Elite,used,None reported,"2,978 mi.",3.5 Liter SOHC,2023,Lunar Silver Metallic,Gray
Sheet2,Dodge,Diesel," $14,000  ",Sprinter 2500,used,At least 1 accident or damage reported,"189,719 mi.",3.0L V6 Cylinder Engine Diesel Fuel,2007,White,Gray
Sheet2,BMW,Gasoline," $75,798  ",M850 i xDrive,used,None reported,"9,949 mi.",4.4 Liter DOHC Twin Turbo,2019,Blue,Black
Sheet2,Audi,Gasoline," $36,880  ",A7 Premium,used,At least 1 accident or damage reported,"54,000 mi.",310.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,2012,Black,Brown
Sheet2,Chevrolet,Gasoline," $43,147  ",Silverado 1500 Custom Trail Boss,used,None reported,"51,351 mi.",5.3L V8 16V GDI OHV,2021,Black,Jet Black
Sheet2,MINI,Gasoline," $29,000  ",Convertible John Cooper Works,used,At least 1 accident or damage reported,"24,280 mi.",228.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,2017,Black,Black
Sheet2,Toyota,Gasoline," $17,500  ",Avalon Touring,used,None reported,"89,148 mi.",268.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,2016,Black,Black
Sheet2,Porsche,Gasoline," $30,990  ",Cayenne Platinum Edition,used,None reported,"73,043 mi.",300.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,2017,White,Black
Sheet2,Mercedes-Benz,Gasoline," $52,500  ",AMG C 63 S,used,At least 1 accident or damage reported,"60,000 mi.",503.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,2017,Gray,Black
Sheet2,Honda,Gasoline," $20,848  ",CR-V EX-L,used,At least 1 accident or damage reported,"73,549 mi.",2.4L I4 16V GDI DOHC,2016,Mountain Air Metallic,Black
Sheet2,Hummer,Gasoline," $19,500  ",H2 Base,used,None reported,"110,900 mi.",325.0HP 6.0L 8 Cylinder Engine Gasoline Fuel,2005,Gray,Black
Sheet2,Porsche,Gasoline," $73,000  ",911 Carrera S,used,None reported,"39,000 mi.",400.0HP 3.8L Flat 6 Cylinder Engine Gasoline Fuel,2013,Blue,Black
Sheet2,Mercedes-Benz,Gasoline," $19,800  ",CLA-Class CLA 250,used,None reported,"120,000 mi.",208.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,2016,Black,Black
Sheet2,Chrysler,Gasoline," $7,500  ",300 Touring,used,None reported,"134,602 mi.",250.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,2009,Blue,Black
Sheet2,Nissan,Gasoline," $30,999  ",Rogue SV,used,None reported,"1,094 mi.",1.5L I3 12V GDI DOHC Turbo,2023,Caspian Blue,Light Gray
Sheet2,Audi,Gasoline," $6,500  ",A3 2.0T,used,None reported,"83,500 mi.",200.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,2010,Silver,Black
Sheet2,Ford,Gasoline," $28,500  ",Mustang GT Premium,used,None reported,"37,060 mi.",420.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,2014,Black,Black
Sheet2,Acura,Gasoline," $10,995  ",RL Technology,used,None reported,"97,700 mi.",300.0HP 3.7L V6 Cylinder Engine Gasoline Fuel,2010,Blue,Beige
Sheet2,Volvo,Plug-In Hybrid," $42,000  ",XC90 Hybrid T8 R-Design,used,None reported,"40,000 mi.",400.0HP 2.0L 4 Cylinder Engine Plug-In Electric/Gas,2018,Black,Black
Sheet2,Audi,Gasoline," $144,900  ",R8 5.2 V10,used,None reported,"8,940 mi.",5.2L V10 40V PDI DOHC,2018,Tango Red Metallic,Black
Sheet2,Mercedes-Benz,Gasoline," $10,000  ",GLK-Class GLK 350,used,At least 1 accident or damage reported,"186,000 mi.",302.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,2014,Black,Beige
Sheet2,Toyota,Gasoline," $23,998  ",C-HR LE,used,None reported,"13,180 mi.",2.0 Liter,2021,White,Black 
Sheet2,Lexus,Gasoline," $21,000  ",IS 350 Base,used,None reported,"104,000 mi.",306.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,2014,Black,Black
Sheet2,BMW,Hybrid," $67,900  ",X4 M40i,used,None reported,"8,500 mi.",382.0HP 3.0L Straight 6 Cylinder Engine Gasoline/Mild Electric Hybrid,2023,Gray,Beige
Sheet2,BMW,Gasoline," $69,998  ",M4 CS,used,None reported,"19,069 mi.",3.0 Liter DOHC Turbo,2019,Alpine White,Anthracite
Sheet2,Cadillac,Gasoline," $46,900  ",CT5 Premium Luxury,used,None reported,"6,090 mi.",237.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,2023,White,Beige
Sheet2,Audi,Gasoline," $31,000  ",A5 2.0T Premium Plus,used,None reported,"47,523 mi.",248.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,2019,Black,Black
Sheet2,Chrysler,Gasoline," $19,995  ",300C SRT8,used,At least 1 accident or damage reported,"43,000 mi.",425.0HP 6.1L 8 Cylinder Engine Gasoline Fuel,2006,Silver,Black
Sheet2,Bentley,Gasoline," $130,000  ",Continental GT W12,used,None reported,"14,684 mi.",582.0HP 6.0L 12 Cylinder Engine Gasoline Fuel,2017,White,White
Sheet2,BMW,Gasoline," $55,999  ",M4 Base,used,None reported,"57,800 mi.",425.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,2019,Black,Red
Sheet2,Toyota,Gasoline," $49,950  ",GR Corolla Circuit Edition,used,None reported,952 mi.,300.0HP 1.6L 3 Cylinder Engine Gasoline Fuel,2023,Silver,Gray
Sheet2,Audi,Gasoline," $59,950  ",RS 5 2.9T,used,At least 1 accident or damage reported,"21,240 mi.",444.0HP 2.9L V6 Cylinder Engine Gasoline Fuel,2019,Black,Black
Sheet2,Porsche,Gasoline," $42,499  ",Cayenne Base,used,None reported,"59,338 mi.",335.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,2019,Black,Black
Sheet2,Lamborghini,Gasoline," $359,991  ",Huracan Tecnica Coupe,used,None reported,255 mi.,"5.2L V-10 gasoline direct injection, DOHC, variable valve contro",2023,BLU ELEOS,Nero Ade
Sheet2,Maserati,Gasoline," $44,999  ",Quattroporte S,used,None reported,"23,230 mi.",424.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,2019,Black,Black
Sheet2,Jaguar,Gasoline," $30,000  ",XF 35t R-Sport,used,At least 1 accident or damage reported,"48,000 mi.",340.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,2017,Red,Black
Sheet2,Lexus,Gasoline," $11,100  ",ES 330 Base,used,None reported,"41,059 mi.",225.0HP 3.3L V6 Cylinder Engine Gasoline Fuel,2005,White,Beige
Sheet2,Land,Gasoline," $37,998  ",Rover Discovery Sport SE R-Dynamic,used,None reported,"21,240 mi.",2.0 Liter,2020,White,Black
Sheet2,Genesis,Gasoline," $53,950  ",G90 3.3T Premium,used,None reported,"9,950 mi.",365.0HP 3.3L V6 Cylinder Engine Gasoline Fuel,2021,Silver,Blue
Sheet2,Volkswagen,Gasoline," $47,999  ",Golf R 20th Anniversary Edition,used,None reported,633 mi.,315.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,2023,White,Black
Sheet2,Hyundai,Hybrid," $15,900  ",Sonata Hybrid Limited,used,At least 1 accident or damage reported,"66,000 mi.",199.0HP 2.4L 4 Cylinder Engine Gas/Electric Hybrid,2015,White,Gray
Sheet2,Audi,Gasoline," $45,000  ",RS 7 4.0T Prestige,used,At least 1 accident or damage reported,"59,715 mi.",560.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,2014,Gray,Black
Sheet2,BMW,Gasoline," $18,500  ",740 Li,used,None reported,"85,252 mi.",326.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,2012,Black,Black
Sheet2,Mercedes-Benz,Hybrid," $80,000  ",GLS 450 Base 4MATIC,used,At least 1 accident or damage reported,"17,900 mi.",362.0HP 3.0L Straight 6 Cylinder Engine Gasoline/Mild Electric Hybrid,2020,Black,Black
Sheet2,BMW,Gasoline," $55,000  ",M6 Base,used,None reported,"25,500 mi.",560.0HP 4.4L 8 Cylinder Engine Gasoline Fuel,2016,White,Black
Sheet2,Hyundai,Gasoline," $34,000  ",Elantra N Base,used,None reported,"3,800 mi.",276.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,2023,White,Black
Sheet2,Kia,Hybrid," $31,995  ",Niro Plug-In Hybrid EX Premium,used,None reported,"36,602 mi.",1.6L I4 16V GDI DOHC Hybrid,2022,Horizon Blue,Charcoal
Sheet2,Rivian,," $92,000  ",R1S Adventure Package,used,None reported,"2,800 mi.",835.0HP Electric Motor Electric Fuel System,2023,White,Green
Sheet2,Aston,Gasoline," $279,950  ",Martin DBS Superleggera,used,None reported,"2,165 mi.",5.2L V12 48V GDI DOHC Twin Turbo,2021,Black,Black
Sheet2,Mercedes-Benz,Gasoline," $29,900  ",SLC 300 Base,used,At least 1 accident or damage reported,"33,000 mi.",241.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,2018,Red,Black
Sheet2,BMW,Gasoline," $24,950  ",435 Gran Coupe i,used,None reported,"76,009 mi.",300.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,2016,White,Beige
Sheet2,Jeep,Gasoline," $39,366  ",Grand Cherokee Summit,used,None reported,"31,349 mi.",5.7L V8 16V MPFI OHV,2020,Granite Crystal Clearcoat Metallic,Black
Sheet2,Lexus,Gasoline," $32,900  ",RC 350 Base,used,None reported,"48,000 mi.",306.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,2015,Orange,Red
Sheet2,BMW,Gasoline," $8,900  ",525 i,used,None reported,"91,420 mi.",215.0HP 2.5L Straight 6 Cylinder Engine Gasoline Fuel,2005,Black,Black
Sheet2,Toyota,Gasoline," $4,995  ",Corolla LE,used,At least 1 accident or damage reported,"124,756 mi.",130.0HP 1.8L 4 Cylinder Engine Gasoline Fuel,2003,Beige,Beige
Sheet2,Cadillac,Gasoline," $104,900  ",CT5-V Blackwing,used,None reported,"2,415 mi.",6.2L V8 16V GDI OHV Supercharged,2023,Rift Metallic,Gray
Sheet2,GMC,Gasoline," $7,900  ",Acadia SLT-1,used,None reported,"116,226 mi.",288.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,2012,Black,Black
Sheet2,Lexus,Gasoline," $75,950  ",LC 500 Base,used,None reported,"37,869 mi.",5.0L V8 32V PDI DOHC,2020,Atomic Silver,Rioja Red
Sheet2,BMW,Plug-In Hybrid," $86,000  ",i8 Base,used,None reported,"41,500 mi.",369.0HP 1.5L 3 Cylinder Engine Plug-In Electric/Gas,2019,White,Black
Sheet2,Lexus,Hybrid," $17,995  ",ES 300h Base,used,None reported,"87,001 mi.",200.0HP 2.5L 4 Cylinder Engine Gas/Electric Hybrid,2013,Gold,Beige
Sheet2,Cadillac,Gasoline," $55,655  ",CT5-V V-Series,used,At least 1 accident or damage reported,"4,451 mi.",3.0L V6 24V GDI DOHC Twin Turbo,2022,Summit White,Jet Black
Sheet2,BMW,Gasoline," $39,998  ",540 i xDrive,used,None reported,"27,158 mi.",2.0 Liter Turbo,2020,Imperial Blue Metallic,Canberra Beige/Black
Sheet2,Chevrolet,Gasoline," $14,500  ",Express 1500 Work Van,used,At least 1 accident or damage reported,"139,804 mi.",195.0HP 4.3L V6 Cylinder Engine Gasoline Fuel,2014,White,Gray
Sheet2,Jeep,Gasoline," $47,500  ",Gladiator Rubicon,used,None reported,"27,300 mi.",285.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,2022,Green,Black
Sheet2,BMW,Gasoline," $27,000  ",Z4 sDrive28i,used,None reported,"36,812 mi.",240.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,2014,White,Beige
Sheet2,Land,Gasoline," $18,000  ",Rover LR4 HSE LUX Landmark Edition,used,At least 1 accident or damage reported,"144,000 mi.",340.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,2016,Black,Black
Sheet2,Cadillac,Gasoline," $28,900  ",XT4 Sport,used,None reported,"44,500 mi.",237.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,2019,Blue,White
Sheet2,BMW,Gasoline," $73,998  ",750 750i xDrive,used,None reported,"10,917 mi.",4.4 Liter Twin Turbo,2021,Black,Black
Sheet2,Bentley,Gasoline," $47,350  ",Arnage R,used,None reported,"8,332 mi.",400.0HP 6.75L 8 Cylinder Engine Gasoline Fuel,2005,White,Beige
Sheet2,Lincoln,Gasoline," $47,698  ",Aviator Reserve AWD,used,None reported,"51,247 mi.",3.0 Liter GTDI,2020,Magnetic Gray Clearcoat,Roast
Sheet2,Mercedes-Benz,Gasoline," $36,500  ",AMG GL AMG GL 63 4MATIC,used,None reported,"69,000 mi.",550.0HP 5.5L 8 Cylinder Engine Gasoline Fuel,2016,Black,Brown
Sheet2,RAM,Gasoline," $32,662  ",ProMaster 3500 High Roof,used,None reported,"147,834 mi.",3.6L V6 24V MPFI DOHC,2021,Bright White Clearcoat,Black
Sheet2,Ford,E85 Flex Fuel," $6,600  ",Utility Police Interceptor Base,used,At least 1 accident or damage reported,"105,000 mi.",300.0HP 3.7L V6 Cylinder Engine Flex Fuel Capability,2013,White,Black
Sheet2,Audi,Gasoline," $9,995  ",A5 2.0T Premium,used,None reported,"92,203 mi.",211.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,2011,Red,Beige
Sheet2,Nissan,Gasoline," $69,500  ",GT-R Premium,used,None reported,"15,600 mi.",485.0HP 3.8L V6 Cylinder Engine Gasoline Fuel,2010,White,Black
Sheet2,Land,Gasoline," $30,775  ",Rover Range Rover Sport 3.0L Supercharged HSE,used,At least 1 accident or damage reported,"104,700 mi.",V6,2018,Fuji White,Ivory / Ebony
Sheet2,Toyota,Gasoline," $9,995  ",Corolla LE,used,At least 1 accident or damage reported,"72,348 mi.",132.0HP 1.8L 4 Cylinder Engine Gasoline Fuel,2010,Red,Gray
Sheet2,Rivian,Gasoline," $94,000  ",R1S Adventure Package,used,None reported,"2,500 mi.",835.0HP Electric Motor Electric Fuel System,2023,Green,White
Sheet2,Mercedes-Benz,Gasoline," $44,798  ",C-Class C300 4MATIC,used,None reported,"13,177 mi.",2.0 Liter Turbo,2022,White,Silk Beige/Black
Sheet2,Porsche,Plug-In Hybrid," $23,000  ",Cayenne E-Hybrid S,used,At least 1 accident or damage reported,"96,000 mi.",416.0HP 3.0L V6 Cylinder Engine Plug-In Electric/Gas,2016,White,Red
Sheet2,Chevrolet,E85 Flex Fuel," $22,495  ",Express 1500 Work Van,used,None reported,"93,009 mi.",5.3L V8 16V MPFI OHV Flexible Fuel,2011,Summit White,Medium Pewter
Sheet2,INFINITI,Hybrid," $28,998  ",Q70h Base,used,At least 1 accident or damage reported,"52,750 mi.",360.0HP 3.5L V6 Cylinder Engine Gas/Electric Hybrid,2016,White,Black
Sheet2,Audi,Hybrid," $49,998  ",A7 Premium Plus,used,None reported,"25,361 mi.",3.0 Liter Turbo,2020,Typhoon Gray,Black
Sheet2,Audi,Gasoline," $9,995  ",Q7 3.0T Premium Plus,used,None reported,"98,527 mi.",280.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,2015,Black,Black
Sheet2,Lucid,Gasoline," $86,900  ",Air Pure,used,None reported,"1,300 mi.",620.0HP Electric Motor Electric Fuel System,2023,Black,Gray
Sheet2,Audi,Gasoline," $25,999  ",TTS 2.0T Premium Plus,used,None reported,"72,922 mi.",265.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,2012,White,Black
Sheet2,BMW,Gasoline," $30,000  ",650 Gran Coupe i xDrive,used,None reported,"41,000 mi.",445.0HP 4.4L 8 Cylinder Engine Gasoline Fuel,2015,Black,Black
Sheet2,Subaru,Gasoline," $27,899  ",Forester Premium,used,None reported,"42,125 mi.",2.5L H4 16V GDI DOHC,2021,Crystal Black Silica,Black
Sheet2,Mercedes-Benz,Gasoline," $40,000  ",AMG C AMG C 63,used,None reported,"62,000 mi.",469.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,2016,Black,Black
Sheet2,Land,Gasoline," $9,950  ",Rover LR3 HSE,used,At least 1 accident or damage reported,"153,843 mi.",300.0HP 4.4L 8 Cylinder Engine Gasoline Fuel,2006,Red,Beige
Sheet2,BMW,Gasoline," $53,998  ",X7 xDrive40i,used,None reported,"35,248 mi.",3.0 Liter Twin Turbo,2019,Arctic Gray Metallic,Black
Sheet2,Ford,Gasoline," $9,888  ",Transit Connect XLT,used,None reported,"194,454 mi.",169.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,2015,White,Black
Sheet2,Lexus,Gasoline," $89,999  ",LX 570 Three-Row,used,None reported,"21,000 mi.",383.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,2021,White,Black
Sheet2,Porsche,Gasoline," $86,900  ",911 Carrera S,used,None reported,"18,494 mi.",400.0HP 3.8L Flat 6 Cylinder Engine Gasoline Fuel,2013,Black,Black
Sheet2,Dodge,Gasoline," $12,990  ",Ram 2500 Laramie Quad Cab,used,None reported,"218,000 mi.",330.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,2006,Red,Gray
Sheet2,Nissan,Gasoline," $36,500  ",Armada SL,used,At least 1 accident or damage reported,"67,800 mi.",400.0HP 5.6L 8 Cylinder Engine Gasoline Fuel,2021,Silver,Black
Sheet2,Porsche,Gasoline," $42,999  ",Cayman Base,used,At least 1 accident or damage reported,"79,000 mi.",275.0HP 2.7L Flat 6 Cylinder Engine Gasoline Fuel,2014,Red,Black
Sheet2,Mercedes-Benz,Hybrid," $63,998  ",GLE 450 GLE 450,used,None reported,"24,906 mi.",3.0 Liter Turbo,2022,Selenite Grey Metallic,Black
Sheet2,Chevrolet,Gasoline," $12,000  ",Monte Carlo SS,used,At least 1 accident or damage reported,"66,840 mi.",303.0HP 5.3L 8 Cylinder Engine Gasoline Fuel,2006,White,Gray
Sheet2,BMW,Gasoline," $32,000  ",M5 Base,used,None reported,"86,000 mi.",560.0HP 4.4L 8 Cylinder Engine Gasoline Fuel,2013,Blue,White
Sheet2,Hyundai,Gasoline," $34,599  ",Kona N Base,used,None reported,654 mi.,2.0L I4 16V GDI DOHC Turbo,2023,Ultra Black,Black
Sheet2,Chevrolet,Gasoline," $12,500  ",Monte Carlo SS,used,None reported,"75,000 mi.",240.0HP 3.8L V6 Cylinder Engine Gasoline Fuel,2005,Black,Black
Sheet2,Land,Gasoline," $22,800  ",Rover Range Rover Evoque Pure,used,At least 1 accident or damage reported,"84,000 mi.",240.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,2015,Beige,Black
Sheet2,Audi,Gasoline," $39,999  ",S7 4.0T Premium Plus,used,None reported,"52,500 mi.",450.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,2017,Gray,Gray
Sheet2,GMC,Gasoline," $7,500  ",Acadia SLT-1,used,None reported,"120,000 mi.",288.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,2011,Silver,Gray
Sheet2,Alfa,Gasoline," $35,645  ",Romeo Stelvio Ti Sport,used,None reported,"18,665 mi.",2.0L I4 16V GDI SOHC Turbo,2020,Lunare White Metallic,Gray
Sheet2,Ferrari,Gasoline," $149,900  ",FF Base,used,None reported,"19,987 mi.",651.0HP 6.3L 12 Cylinder Engine Gasoline Fuel,2016,Black,Brown
Sheet2,Kia,Gasoline," $23,950  ",K900 5.0L,used,At least 1 accident or damage reported,"36,486 mi.",420.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,2017,Black,Beige
Sheet2,Ford,E85 Flex Fuel," $12,500  ",E150 XLT,used,None reported,"162,100 mi.",255.0HP 5.4L 8 Cylinder Engine Flex Fuel Capability,2013,Black,Gray
Sheet2,Toyota,Gasoline," $36,999  ",4Runner SR5,used,None reported,"28,377 mi.",4.0L V6 24V MPFI DOHC,2022,Silver,Gray
Sheet2,Subaru,Gasoline," $24,000  ",Forester Base,used,None reported,"32,744 mi.",182.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,2020,Black,Gray
Sheet2,Porsche,Gasoline," $26,000  ",Panamera 2,used,At least 1 accident or damage reported,"54,000 mi.",300.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,2012,White,Black
Sheet2,Toyota,Gasoline," $8,500  ",Tacoma PreRunner,used,At least 1 accident or damage reported,"202,055 mi.",236.0HP 4.0L V6 Cylinder Engine Gasoline Fuel,2008,Silver,Gray
Sheet2,RAM,Diesel," $65,000  ",2500 Laramie,used,None reported,"65,000 mi.",370.0HP 6.7L Straight 6 Cylinder Engine Diesel Fuel,2019,Black,Black
Sheet2,Kia,Gasoline," $30,990  ",Sportage Nightfall,used,None reported,"9,686 mi.",2.4L I4 16V GDI DOHC,2022,Hyper Red,Black
Sheet2,Cadillac,Gasoline," $10,499  ",DTS Base,used,None reported,"49,620 mi.",275.0HP 4.6L 8 Cylinder Engine Gasoline Fuel,2010,White,Gray
Sheet2,Toyota,Gasoline," $26,500  ",Land Cruiser Base,used,None reported,"213,000 mi.",212.0HP 4.5L Straight 6 Cylinder Engine Gasoline Fuel,1997,White,Beige
Sheet2,Nissan,Gasoline," $114,000  ",GT-R Premium,used,None reported,"16,010 mi.",565.0HP 3.8L V6 Cylinder Engine Gasoline Fuel,2020,White,Black
Sheet2,Lexus,Gasoline," $51,998  ",NX 350 F SPORT Handling,used,None reported,820 mi.,2.4 Liter,2023,Black,Black
Sheet2,Audi,Gasoline," $36,499  ",Q7 45 Premium Plus,used,None reported,"68,000 mi.",248.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,2021,Blue,Black
Sheet2,Lexus,Gasoline," $25,000  ",LX 470 Base,used,None reported,"82,000 mi.",230.0HP 4.7L 8 Cylinder Engine Gasoline Fuel,1999,White,Beige
Sheet2,GMC,Gasoline," $27,785  ",Terrain SLE,used,None reported,"27,352 mi.",1.5L I4 16V GDI DOHC Turbo,2022,Summit White,Jet Black
Sheet2,Ford,Gasoline," $7,000  ",Escape Limited,used,At least 1 accident or damage reported,"129,000 mi.",171.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,2012,White,Gray
Sheet2,Lexus,Gasoline," $30,000  ",LS 460 L,used,At least 1 accident or damage reported,"106,731 mi.",360.0HP 4.6L 8 Cylinder Engine Gasoline Fuel,2014,White,Beige
Sheet2,Ford,Gasoline," $45,500  ",Expedition Platinum,used,None reported,"34,672 mi.",400.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,2019,White,White
Sheet2,Chevrolet,Gasoline," $8,950  ",Malibu LTZ,used,None reported,"55,900 mi.",252.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,2010,Beige,Beige
Sheet2,Audi,Gasoline," $128,900  ",RS 7 4.0T quattro,used,None reported,"3,158 mi.",4.0L V8 32V GDI DOHC Twin Turbo,2023,Daytona Gray Pearl Effect,Black / Express Red
Sheet2,Audi,Gasoline," $17,000  ",A5 2.0T Premium Plus,used,None reported,"82,000 mi.",220.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,2015,White,Brown
Sheet2,Genesis,Gasoline," $42,850  ",G70 2.0T,used,None reported,"4,785 mi.",2.0L I4 16V GDI DOHC Turbo,2023,Vik Black,Obsidian Black
Sheet2,Chevrolet,Gasoline," $22,999  ",Trailblazer LS,used,None reported,"20,497 mi.",1.3L I3 12V GDI DOHC Turbo,2021,Pacific Blue Metallic,Black
Sheet2,Scion,Gasoline," $7,100  ",tC Base,used,At least 1 accident or damage reported,"177,600 mi.",180.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,2013,Silver,Black
Sheet2,Lincoln,Hybrid," $15,500  ",MKZ Hybrid Base,used,None reported,"78,568 mi.",188.0HP 2.0L 4 Cylinder Engine Gas/Electric Hybrid,2014,Blue,Beige
Sheet2,Ford,E85 Flex Fuel," $43,000  ",Transit-350 XL,used,None reported,"95,000 mi.",275.0HP 3.7L V6 Cylinder Engine Flex Fuel Capability,2018,White,Gray
Sheet2,Porsche,Gasoline," $417,500  ",911 GT2 RS,used,None reported,"4,529 mi.",3.8L H6 24V GDI DOHC Twin Turbo,2018,Black,Black
Sheet2,Ford,Gasoline," $39,951  ",Explorer Timberline,used,At least 1 accident or damage reported,"25,240 mi.",2.3L I4 16V GDI DOHC Turbo,2021,Gray,Ebony
Sheet2,Volvo,Gasoline," $11,500  ",XC90 3.2,used,At least 1 accident or damage reported,"88,300 mi.",235.0HP 3.2L Straight 6 Cylinder Engine Gasoline Fuel,2011,Blue,Beige
