CarName,fueltype,price,accident,milage,model_year,ext_col,int_col,HP,motor_size,cylinders
GMC,gasoline,5800.0,yes,131800.0,2005.0,Silver,Gray,295.0,5.3,8.0
Lexus,gasoline,8995.0,no,146000.0,2008.0,Red,Beige,272.0,3.5,6.0
Nissan,gasoline,29000.0,no,29000.0,2010.0,Silver,–,350.0,3.7,6.0
Dodge,gasoline,5700.0,no,141209.0,2004.0,Black,Black,345.0,5.7,8.0
Ford,gasoline,19995.0,no,85253.0,2016.0,White,Beige,365.0,3.5,6.0
INFINITI,gasoline,17800.0,no,87009.0,2015.0,Gray,Black,325.0,3.7,6.0
Lincoln,gasoline,19780.0,no,158000.0,2016.0,Red,Beige,380.0,3.5,6.0
Volvo,gasoline,36000.0,no,10500.0,2020.0,White,Black,250.0,2.0,4.0
Audi,gasoline,37000.0,no,45843.0,2018.0,Silver,Black,340.0,3.0,6.0
Volkswagen,gasoline,5500.0,no,220000.0,2001.0,Silver,–,140.0,2.8,6.0
Jaguar,gasoline,51500.0,no,58000.0,2017.0,Black,Black,550.0,5.0,8.0
Lexus,gasoline,65000.0,no,50000.0,2018.0,White,Black,383.0,5.7,8.0
Land,gasoline,38000.0,no,58000.0,2019.0,White,Black,247.0,2.0,4.0
Lexus,gasoline,65000.0,no,61000.0,2018.0,Black,Black,471.0,5.0,8.0
Audi,gasoline,43500.0,yes,48500.0,2019.0,Gray,Black,349.0,3.0,6.0
Land,gasoline,34900.0,yes,65680.0,2018.0,Silver,Black,247.0,2.0,4.0
Cadillac,gasoline,93000.0,no,8044.0,2021.0,Black,Beige,420.0,6.2,8.0
Mercedes-Benz,gasoline,85500.0,no,9738.0,2016.0,Red,Black,503.0,4.0,8.0
BMW,gasoline,28000.0,yes,112000.0,2009.0,Gray,Black,420.0,4.0,8.0
Honda,gasoline,6250.0,no,167300.0,2009.0,Silver,Black,190.0,2.4,4.0
Cadillac,gasoline,35999.0,yes,71000.0,2015.0,Black,Brown,420.0,6.2,8.0
BMW,gasoline,29999.0,no,33000.0,2022.0,Orange,Black,228.0,2.0,4.0
Buick,gasoline,11995.0,no,68325.0,2013.0,Silver,Gray,180.0,2.4,4.0
RAM,gasoline,48000.0,yes,34365.0,2021.0,Gray,Gray,410.0,6.4,8.0
Mercedes-Benz,gasoline,44900.0,no,32000.0,2018.0,Black,Black,208.0,2.0,4.0
Volvo,gasoline,50000.0,no,22500.0,2020.0,Black,White,316.0,2.0,4.0
Ford,gasoline,48999.0,yes,58700.0,2020.0,Black,Brown,375.0,3.5,6.0
Toyota,hybrid,5000.0,yes,264893.0,2006.0,Gold,Beige,208.0,3.3,6.0
Toyota,gasoline,8500.0,no,209500.0,2005.0,Blue,Gray,282.0,4.7,8.0
Ford,gasoline,87500.0,no,195.0,2023.0,Blue,Gray,310.0,3.5,6.0
Chevrolet,diesel,19500.0,no,120000.0,2016.0,White,Gray,260.0,6.6,8.0
BMW,hybrid,87000.0,no,2950.0,2023.0,Black,Brown,375.0,3.0,6.0
BMW,gasoline,32000.0,no,25918.0,2021.0,Gray,Black,228.0,2.0,4.0
BMW,gasoline,15300.0,no,87000.0,2008.0,White,Beige,300.0,3.0,6.0
Mazda,gasoline,20500.0,no,28333.0,2018.0,Blue,Black,184.0,2.5,4.0
Audi,gasoline,39999.0,no,29294.0,2018.0,White,Beige,340.0,3.0,6.0
Saturn,gasoline,14995.0,no,37000.0,2008.0,Blue,Black,260.0,2.0,4.0
BMW,gasoline,9950.0,no,138000.0,2005.0,White,Beige,184.0,2.5,6.0
Volvo,hybrid,65000.0,no,44487.0,2020.0,Blue,Brown,400.0,2.0,4.0
Chevrolet,gasoline,67100.0,yes,53000.0,2021.0,Black,Black,420.0,6.2,8.0
Mercedes-Benz,gasoline,11495.0,no,99200.0,2013.0,Silver,Black,302.0,3.5,6.0
BMW,gasoline,16800.0,no,79341.0,2013.0,Gold,Brown,445.0,4.4,8.0
Land,gasoline,5750.0,no,220000.0,2007.0,White,Beige,300.0,4.4,8.0
BMW,gasoline,43000.0,no,16900.0,2021.0,Blue,White,255.0,2.0,4.0
Porsche,gasoline,24999.0,yes,75137.0,2007.0,Black,Gray,245.0,2.7,6.0
Ford,gasoline,48000.0,no,6400.0,2012.0,Silver,Black,550.0,5.4,8.0
Nissan,gasoline,15900.0,no,79893.0,2009.0,Silver,Black,332.0,3.7,6.0
Toyota,gasoline,33000.0,no,124838.0,2014.0,Black,Gray,381.0,5.7,8.0
Nissan,gasoline,63900.0,no,14353.0,2020.0,Black,Gray,375.0,5.6,8.0
Ford,gasoline,33500.0,no,22985.0,2022.0,White,Gray,169.0,2.5,4.0
INFINITI,gasoline,18900.0,no,161894.0,2014.0,White,Beige,400.0,5.6,8.0
Aston,gasoline,39000.0,yes,25025.0,2008.0,White,Black,380.0,4.3,8.0
Lotus,gasoline,69250.0,no,19650.0,2017.0,Silver,Red,400.0,3.5,6.0
Land,gasoline,45000.0,no,29500.0,2020.0,Red,White,247.0,2.0,4.0
Nissan,gasoline,6700.0,yes,132272.0,2007.0,Gray,Gray,261.0,4.0,6.0
Dodge,gasoline,13500.0,yes,122000.0,2012.0,White,Black,370.0,5.7,8.0
Nissan,gasoline,65990.0,no,535.0,2023.0,Yellow,Black,400.0,3.0,6.0
Bentley,gasoline,37900.0,no,69600.0,2004.0,Silver,Black,550.0,6.0,12.0
Jaguar,gasoline,53600.0,no,39900.0,2018.0,White,Black,550.0,5.0,8.0
Cadillac,gasoline,85000.0,no,36500.0,2021.0,White,Black,420.0,6.2,8.0
Audi,gasoline,31990.0,no,42650.0,2018.0,Gray,Black,220.0,2.0,4.0
Audi,gasoline,29995.0,no,91188.0,2016.0,Black,Black,450.0,4.0,8.0
GMC,gasoline,31900.0,no,116210.0,2015.0,Black,Beige,360.0,6.0,8.0
Ford,hybrid,11499.0,yes,67482.0,2017.0,Gray,Black,188.0,2.0,4.0
Cadillac,gasoline,52000.0,no,67726.0,2018.0,Black,Black,420.0,6.2,8.0
Audi,gasoline,10500.0,yes,207000.0,2008.0,Black,Black,250.0,3.2,6.0
Mercedes-Benz,gasoline,46599.0,no,44000.0,2016.0,Black,Black,577.0,5.5,8.0
Mercedes-Benz,gasoline,54500.0,no,11249.0,2015.0,White,Beige,429.0,4.7,8.0
Acura,gasoline,17500.0,yes,111650.0,2014.0,Green,Beige,290.0,3.5,6.0
Audi,gasoline,15500.0,no,103272.0,2012.0,Black,Brown,310.0,3.0,6.0
BMW,gasoline,73600.0,no,1160.0,2023.0,Gray,Black,453.0,3.0,6.0
Audi,gasoline,17000.0,no,111773.0,2013.0,Brown,Beige,211.0,2.0,4.0
Cadillac,gasoline,22500.0,yes,54002.0,2019.0,Black,Beige,304.0,3.6,6.0
Volkswagen,gasoline,13000.0,yes,87000.0,2016.0,Gray,Gray,150.0,1.4,4.0
Ford,gasoline,31700.0,no,49700.0,2016.0,Blue,Black,350.0,2.3,4.0
Mercedes-Benz,gasoline,64600.0,no,34500.0,2017.0,Gray,Black,503.0,4.0,8.0
BMW,hybrid,20995.0,no,41550.0,2017.0,Silver,Black,247.0,2.0,4.0
Acura,gasoline,33000.0,no,20750.0,2013.0,Black,Black,300.0,3.7,6.0
Genesis,gasoline,41000.0,no,12000.0,2022.0,Green,Beige,365.0,3.3,6.0
Lexus,gasoline,98000.0,no,14206.0,2021.0,Black,Black,383.0,5.7,8.0
Jeep,gasoline,43500.0,no,31700.0,2022.0,Gray,Black,293.0,3.6,6.0
Hyundai,hybrid,24999.0,yes,13044.0,2022.0,Blue,Gray,139.0,1.6,4.0
Kia,gasoline,6975.0,no,100730.0,2009.0,Gold,Gold,173.0,2.7,6.0
BMW,hybrid,76500.0,no,5338.0,2023.0,Blue,White,389.0,3.0,6.0
BMW,gasoline,67250.0,no,48291.0,2018.0,Gray,Brown,567.0,4.4,8.0
Volkswagen,gasoline,14000.0,no,111887.0,2001.0,Blue,Gray,140.0,2.8,6.0
Rolls-Royce,gasoline,69000.0,no,79000.0,2010.0,Silver,Black,563.0,6.6,12.0
Lincoln,gasoline,26500.0,no,125000.0,2016.0,Gray,Beige,380.0,3.5,6.0
Mercedes-Benz,gasoline,39777.0,yes,13777.0,2022.0,Black,Black,221.0,2.0,4.0
Volvo,gasoline,5800.0,no,90050.0,2010.0,Brown,Beige,235.0,3.2,6.0
Subaru,gasoline,25000.0,yes,45000.0,2014.0,Blue,Black,200.0,2.0,4.0
Chevrolet,gasoline,39500.0,no,7666.0,1998.0,Red,Black,340.0,5.7,8.0
Hummer,gasoline,29994.0,no,89900.0,2006.0,Red,Beige,325.0,6.0,8.0
Ford,gasoline,10999.0,yes,132000.0,2011.0,Black,Black,305.0,3.7,6.0
GMC,gasoline,6500.0,no,32652.0,2010.0,Red,Brown,182.0,2.4,4.0
Land,gasoline,72567.0,yes,36632.0,2018.0,Blue,Blue,518.0,5.0,8.0
Jeep,gasoline,37500.0,no,11164.0,2022.0,Black,Black,293.0,3.6,6.0
BMW,gasoline,63999.0,no,22655.0,2020.0,Silver,Black,425.0,3.0,6.0
Mercedes-Benz,gasoline,135000.0,no,9500.0,2019.0,Gray,Gray,630.0,4.0,8.0
Chevrolet,gasoline,29900.0,no,10300.0,2021.0,Black,Black,335.0,3.6,6.0
BMW,gasoline,54000.0,no,48000.0,2018.0,Blue,Black,567.0,4.4,8.0
Mercedes-Benz,gasoline,10000.0,yes,138000.0,2007.0,Silver,Black,382.0,5.5,8.0
Audi,gasoline,67000.0,no,31500.0,2016.0,Gray,Black,560.0,4.0,8.0
Genesis,gasoline,50500.0,no,10200.0,2022.0,White,Black,375.0,3.5,6.0
Aston,gasoline,33995.0,yes,62378.0,2008.0,Red,Beige,380.0,4.3,8.0
Nissan,gasoline,10200.0,no,84200.0,2006.0,Silver,Gray,300.0,3.5,6.0
Toyota,gasoline,18800.0,yes,138700.0,2013.0,White,Gray,381.0,5.7,8.0
Chevrolet,gasoline,62900.0,no,41050.0,2021.0,Gray,Gray,355.0,5.3,8.0
Mercedes-Benz,gasoline,42000.0,yes,63000.0,2017.0,White,Black,469.0,4.0,8.0
Volvo,gasoline,3550.0,no,257700.0,2005.0,Red,Beige,218.0,2.5,5.0
Mercedes-Benz,gasoline,29500.0,yes,57000.0,2017.0,White,Black,302.0,3.5,6.0
Chevrolet,gasoline,29999.0,no,89000.0,2017.0,Gray,Gray,355.0,5.3,8.0
Chevrolet,gasoline,28000.0,no,134500.0,2015.0,Black,Black,355.0,5.3,8.0
Genesis,gasoline,44249.0,no,20319.0,2022.0,White,Black,300.0,2.5,4.0
Pontiac,gasoline,2500.0,yes,158000.0,1999.0,White,Black,200.0,3.8,6.0
BMW,gasoline,92900.0,no,1120.0,2023.0,Gray,White,503.0,3.0,6.0
Kia,gasoline,24000.0,yes,14950.0,2022.0,Silver,Gray,147.0,2.0,4.0
RAM,gasoline,41950.0,no,18500.0,2021.0,White,Black,280.0,3.6,6.0
Jaguar,gasoline,21000.0,yes,71290.0,2015.0,Brown,Black,340.0,3.0,6.0
Audi,hybrid,63000.0,no,15000.0,2022.0,Gray,Black,335.0,3.0,6.0
INFINITI,gasoline,22000.0,no,37900.0,2017.0,Gray,Black,208.0,2.0,4.0
Mercedes-Benz,gasoline,244896.0,no,2000.0,2022.0,Black,Black,577.0,4.0,8.0
Mercedes-Benz,gasoline,43500.0,no,32500.0,2019.0,Black,Black,385.0,3.0,6.0
Mitsubishi,gasoline,28000.0,yes,61491.0,2003.0,Blue,Black,271.0,2.0,4.0
Audi,diesel,18999.0,yes,83000.0,2015.0,Black,Black,150.0,2.0,4.0
Volkswagen,gasoline,4300.0,no,121800.0,2002.0,Black,Black,174.0,2.8,6.0
Mercedes-Benz,gasoline,15000.0,no,83315.0,2014.0,White,White,208.0,2.0,4.0
BMW,hybrid,85000.0,no,18421.0,2019.0,Black,Black,369.0,1.5,3.0
Lexus,hybrid,16500.0,yes,101000.0,2015.0,Black,Black,134.0,1.8,4.0
Mercedes-Benz,gasoline,35999.0,no,23900.0,2019.0,White,Black,241.0,2.0,4.0
Mazda,gasoline,8300.0,no,155000.0,2010.0,Silver,Black,273.0,3.7,6.0
Bentley,gasoline,115000.0,no,18500.0,2018.0,Black,Brown,600.0,6.0,12.0
MINI,gasoline,6880.0,no,137600.0,2009.0,Gold,Black,172.0,1.6,4.0
Nissan,gasoline,3950.0,no,125500.0,2005.0,Black,Beige,245.0,3.5,6.0
Bentley,gasoline,113990.0,no,22039.0,2019.0,White,Black,542.0,4.0,8.0
Nissan,gasoline,3200.0,no,137483.0,2011.0,White,Gray,188.0,1.6,4.0
Ford,gasoline,40500.0,no,67500.0,2019.0,Gray,Black,375.0,3.5,6.0
Ford,gasoline,53722.0,yes,52000.0,2020.0,Gray,Brown,375.0,3.5,6.0
Lamborghini,gasoline,259000.0,no,10000.0,2006.0,Red,Black,571.0,6.2,12.0
Chevrolet,gasoline,26000.0,yes,195361.0,2017.0,Black,Black,355.0,5.3,8.0
Bentley,gasoline,103000.0,yes,32500.0,2018.0,Black,Beige,600.0,6.0,12.0
BMW,gasoline,81330.0,yes,14806.0,2019.0,Black,Black,601.0,6.6,12.0
Genesis,gasoline,48950.0,yes,11000.0,2022.0,White,Black,300.0,2.5,4.0
Chevrolet,gasoline,18500.0,yes,92530.0,2011.0,Red,Black,320.0,5.3,8.0
Dodge,gasoline,30000.0,yes,34845.0,2017.0,White,Black,295.0,3.6,6.0
Porsche,gasoline,85500.0,no,16280.0,2018.0,Red,Black,365.0,2.5,4.0
Porsche,gasoline,32000.0,no,77000.0,2011.0,Red,Beige,265.0,2.9,6.0
Porsche,gasoline,38500.0,yes,63000.0,2010.0,Black,Beige,500.0,4.8,8.0
Lexus,gasoline,25500.0,no,39700.0,2016.0,White,Beige,268.0,3.5,6.0
Kia,hybrid,9200.0,yes,103111.0,2013.0,Silver,Beige,199.0,2.4,4.0
Jaguar,gasoline,34000.0,no,55000.0,2017.0,Gray,Red,380.0,3.0,6.0
Lexus,gasoline,13450.0,yes,114000.0,2005.0,Silver,Gray,270.0,4.7,8.0
Mercedes-Benz,gasoline,17500.0,no,80124.0,2011.0,Black,Black,382.0,5.5,8.0
BMW,gasoline,144900.0,no,7000.0,2023.0,Gray,Gray,600.0,4.4,8.0
GMC,gasoline,25000.0,no,95000.0,1996.0,White,Gray,290.0,7.4,8.0
BMW,gasoline,36000.0,no,19300.0,2019.0,White,Red,335.0,3.0,6.0
Cadillac,gasoline,16900.0,yes,155000.0,2009.0,Red,Beige,403.0,6.2,8.0
Scion,gasoline,6500.0,yes,120010.0,2010.0,Gray,Black,161.0,2.4,4.0
Kia,gasoline,10900.0,no,152520.0,2012.0,White,Beige,200.0,2.4,4.0
Porsche,gasoline,50000.0,no,47000.0,2015.0,Black,Brown,520.0,4.8,8.0
Genesis,gasoline,43499.0,no,2046.0,2023.0,Green,Gray,252.0,2.0,4.0
Toyota,gasoline,7850.0,no,108000.0,2005.0,Beige,Gray,160.0,2.4,4.0
Toyota,gasoline,18300.0,no,76000.0,2015.0,Red,Gray,266.0,3.5,6.0
Porsche,gasoline,78500.0,no,30000.0,2014.0,Black,Brown,400.0,3.8,6.0
Volvo,gasoline,29900.0,no,59271.0,2015.0,Blue,Black,325.0,3.0,6.0
Lexus,gasoline,119500.0,yes,1500.0,2023.0,Gray,Black,409.0,3.4,6.0
BMW,hybrid,24950.0,yes,52500.0,2017.0,Blue,Black,247.0,2.0,4.0
FIAT,gasoline,22500.0,yes,45000.0,2017.0,Gray,Black,164.0,1.4,4.0
Dodge,gasoline,6500.0,yes,179000.0,2002.0,Black,Black,245.0,5.9,8.0
Toyota,gasoline,84900.0,no,1500.0,2023.0,Gray,Orange,382.0,3.0,6.0
Jeep,gasoline,15750.0,no,135465.0,2007.0,Black,Gray,205.0,3.8,6.0
MINI,gasoline,17000.0,no,79000.0,2014.0,White,Black,181.0,1.6,4.0
Nissan,gasoline,17000.0,yes,42259.0,2012.0,Black,Black,290.0,3.5,6.0
Toyota,gasoline,6500.0,yes,159890.0,2006.0,Blue,Gray,225.0,3.3,6.0
Maserati,hybrid,75000.0,no,2200.0,2023.0,Black,Red,325.0,2.0,4.0
Lexus,hybrid,52000.0,no,15833.0,2022.0,White,Beige,308.0,3.5,6.0
BMW,gasoline,13500.0,yes,96000.0,2013.0,Black,Black,240.0,2.0,4.0
BMW,gasoline,15500.0,no,72900.0,2009.0,Gray,Gray,300.0,3.0,6.0
Hyundai,hybrid,44000.0,no,3402.0,2023.0,White,Black,226.0,1.6,4.0
Volvo,gasoline,13900.0,no,73000.0,2013.0,Silver,Black,227.0,2.5,5.0
BMW,gasoline,23999.0,no,73000.0,2016.0,Black,Black,320.0,3.0,6.0
Honda,gasoline,10500.0,yes,184000.0,2004.0,Blue,Gray,240.0,3.5,6.0
RAM,gasoline,48000.0,no,1300.0,2022.0,Red,Black,410.0,6.4,8.0
Jeep,gasoline,26500.0,no,49924.0,2018.0,White,Black,293.0,3.6,6.0
GMC,gasoline,57850.0,no,36526.0,2019.0,Red,Black,420.0,6.2,8.0
BMW,gasoline,45950.0,no,37000.0,2015.0,Silver,Silver,560.0,4.4,8.0
Volkswagen,gasoline,19000.0,yes,30000.0,2016.0,Blue,Beige,170.0,1.8,4.0
BMW,gasoline,101000.0,no,11102.0,2021.0,Black,Black,600.0,4.4,8.0
Ford,gasoline,19000.0,no,105500.0,2012.0,Silver,Black,412.0,5.0,8.0
BMW,gasoline,17995.0,yes,80211.0,2014.0,Gray,Red,300.0,3.0,6.0
Aston,gasoline,69995.0,no,25991.0,2010.0,Silver,Black,420.0,4.7,8.0
Mercedes-Benz,gasoline,8400.0,no,73000.0,2008.0,Black,Black,268.0,3.5,6.0
BMW,gasoline,35000.0,no,40989.0,2018.0,Black,Gold,320.0,3.0,6.0
Dodge,gasoline,6000.0,no,102681.0,2010.0,Red,Black,158.0,2.0,4.0
Acura,gasoline,13888.0,yes,123000.0,2010.0,Black,Black,300.0,3.7,6.0
Jeep,gasoline,7200.0,yes,160900.0,2005.0,Black,Black,190.0,4.0,6.0
BMW,gasoline,21900.0,yes,105000.0,2011.0,Silver,Black,414.0,4.0,8.0
Kia,hybrid,41000.0,no,1340.0,2023.0,Black,Black,177.0,1.6,4.0
BMW,gasoline,34950.0,no,72277.0,2011.0,Gray,Red,414.0,4.0,8.0
Jeep,hybrid,46000.0,no,7000.0,2023.0,Gray,Black,285.0,3.6,6.0
BMW,gasoline,62000.0,yes,19600.0,2018.0,Black,Black,425.0,3.0,6.0
Cadillac,gasoline,26950.0,no,99897.0,2015.0,Black,Black,420.0,6.2,8.0
Mercedes-Benz,gasoline,29000.0,no,127500.0,2014.0,White,White,429.0,4.7,8.0
BMW,gasoline,39985.0,no,65550.0,2014.0,Black,Black,560.0,4.4,8.0
Lamborghini,gasoline,210000.0,no,22000.0,2017.0,White,Black,573.0,5.2,10.0
Ford,gasoline,68995.0,yes,15600.0,2022.0,Gray,Black,315.0,2.7,6.0
Lexus,gasoline,81900.0,no,22400.0,2021.0,White,Red,471.0,5.0,8.0
Lexus,gasoline,31900.0,no,89150.0,2015.0,White,Black,360.0,4.6,8.0
Audi,gasoline,25000.0,no,49500.0,2018.0,Blue,Gray,220.0,2.0,4.0
Audi,gasoline,13850.0,no,126000.0,2003.0,Gray,Black,360.0,4.2,8.0
Volkswagen,gasoline,15550.0,no,85385.0,2015.0,Gray,Black,210.0,2.0,4.0
Cadillac,diesel,123999.0,no,3000.0,2023.0,White,Brown,277.0,3.0,6.0
Toyota,gasoline,35000.0,no,1075.0,2023.0,White,Black,228.0,2.4,4.0
Hyundai,gasoline,28500.0,no,25000.0,2021.0,Black,Gray,191.0,2.5,4.0
Nissan,gasoline,20900.0,no,92000.0,2017.0,Black,Black,390.0,5.6,8.0
Lexus,gasoline,14500.0,yes,123500.0,2008.0,White,Gray,263.0,4.7,8.0
Cadillac,gasoline,12000.0,yes,105000.0,2013.0,Black,Black,318.0,3.6,6.0
Audi,gasoline,63000.0,no,49000.0,2008.0,Black,Black,420.0,4.2,8.0
Chevrolet,gasoline,32000.0,no,81000.0,2018.0,Red,Gray,285.0,4.3,6.0
Ford,gasoline,52000.0,no,45000.0,2021.0,Gray,Black,375.0,3.5,6.0
Toyota,gasoline,16000.0,yes,173456.0,2011.0,Black,Gray,381.0,5.7,8.0
BMW,hybrid,60000.0,yes,13700.0,2021.0,Black,Beige,382.0,3.0,6.0
Audi,hybrid,42500.0,no,93400.0,2019.0,Silver,Brown,335.0,3.0,6.0
Toyota,gasoline,18200.0,no,90000.0,2015.0,White,Beige,268.0,3.5,6.0
Porsche,gasoline,32000.0,no,40600.0,2017.0,Gray,Black,252.0,2.0,4.0
Lexus,gasoline,47124.0,no,20121.0,2023.0,Gray,Red,311.0,3.5,6.0
Lexus,gasoline,10400.0,yes,187450.0,2011.0,Silver,Beige,275.0,3.5,6.0
Toyota,gasoline,68000.0,no,6400.0,2021.0,Gray,Black,382.0,3.0,6.0
Mercedes-Benz,gasoline,37995.0,no,54500.0,2017.0,White,Black,362.0,3.0,6.0
BMW,gasoline,42000.0,yes,78500.0,2017.0,Red,Brown,445.0,4.4,8.0
Chevrolet,gasoline,36000.0,no,75000.0,2018.0,Silver,Black,355.0,5.3,8.0
Ford,gasoline,42500.0,yes,89988.0,2014.0,Red,Red,411.0,6.2,8.0
Subaru,gasoline,7100.0,no,107000.0,2005.0,Gold,Beige,250.0,3.0,6.0
Alfa,gasoline,28500.0,no,21400.0,2019.0,White,Black,280.0,2.0,4.0
Mazda,gasoline,6950.0,no,83150.0,2007.0,White,Beige,244.0,2.3,4.0
Ford,diesel,36500.0,yes,92000.0,2018.0,Black,Black,250.0,3.0,6.0
Audi,gasoline,35000.0,yes,39000.0,2017.0,Black,Black,333.0,3.0,6.0
RAM,gasoline,46500.0,yes,67483.0,2017.0,Brown,Beige,410.0,6.4,8.0
Audi,gasoline,53500.0,no,54300.0,2017.0,Black,Black,605.0,4.0,8.0
Hyundai,hybrid,29000.0,no,30565.0,2022.0,Gray,Black,192.0,2.0,4.0
Audi,gasoline,22000.0,yes,142666.0,2016.0,Black,Black,450.0,4.0,8.0
Ford,gasoline,6999.0,yes,166200.0,2009.0,Blue,Gray,207.0,4.0,6.0
INFINITI,hybrid,19977.0,yes,88977.0,2015.0,Gray,Black,354.0,3.5,6.0
BMW,gasoline,20990.0,no,114890.0,2011.0,White,Beige,414.0,4.0,8.0
Mercedes-Benz,gasoline,4750.0,yes,171000.0,2009.0,Black,Black,268.0,3.5,6.0
Chevrolet,gasoline,15000.0,yes,97579.0,2014.0,Black,Black,323.0,3.6,6.0
Mazda,gasoline,20500.0,yes,52000.0,2017.0,Black,Black,155.0,2.0,4.0
MINI,gasoline,17495.0,no,41680.0,2016.0,Silver,Black,189.0,2.0,4.0
Saab,gasoline,7500.0,no,77200.0,2002.0,Black,Beige,205.0,2.0,4.0
BMW,gasoline,43000.0,no,50000.0,2019.0,Blue,Gold,335.0,3.0,6.0
Audi,gasoline,6500.0,yes,153000.0,2005.0,Blue,Blue,250.0,2.7,6.0
Mercury,gasoline,23000.0,no,56600.0,2004.0,Silver,Black,302.0,4.6,8.0
Hyundai,gasoline,12700.0,yes,116612.0,2015.0,White,White,311.0,3.8,6.0
Audi,gasoline,30000.0,yes,72000.0,2018.0,Blue,Black,354.0,3.0,6.0
Audi,hybrid,50000.0,no,39000.0,2019.0,Black,Brown,335.0,3.0,6.0
Lincoln,gasoline,10099.0,no,149000.0,2008.0,Gold,Beige,300.0,5.4,8.0
BMW,gasoline,64000.0,no,19300.0,2018.0,White,Silver,425.0,3.0,6.0
Chevrolet,gasoline,78999.0,no,3273.0,2023.0,Black,Red,490.0,6.2,8.0
Ford,gasoline,36000.0,no,74349.0,2017.0,White,Black,375.0,3.5,6.0
Ford,diesel,55000.0,yes,85000.0,2019.0,White,Black,450.0,6.7,8.0
Ferrari,gasoline,259500.0,no,2250.0,2022.0,Gray,Blue,611.0,3.9,8.0
Mercedes-Benz,gasoline,33000.0,yes,46100.0,2017.0,Black,Beige,362.0,3.0,6.0
Hyundai,gasoline,28000.0,no,49500.0,2019.0,Silver,Gray,185.0,2.4,4.0
Mercedes-Benz,gasoline,23500.0,no,31130.0,2012.0,Black,Black,302.0,3.5,6.0
Ford,diesel,12240.0,yes,149460.0,2008.0,Blue,Gray,350.0,6.4,8.0
Mercury,gasoline,15500.0,yes,90000.0,2003.0,Blue,Beige,302.0,4.6,8.0
Ford,gasoline,57000.0,no,48000.0,2021.0,White,Gray,275.0,3.5,6.0
Mercedes-Benz,gasoline,15500.0,yes,98000.0,2013.0,White,Beige,248.0,3.5,6.0
Chevrolet,gasoline,24950.0,yes,60000.0,2006.0,Brown,Brown,325.0,8.1,8.0
Chevrolet,gasoline,15000.0,no,169500.0,2014.0,Purple,Brown,320.0,5.3,8.0
Mitsubishi,gasoline,6000.0,no,189500.0,2008.0,Red,Black,162.0,2.4,4.0
Toyota,gasoline,68500.0,no,91000.0,2016.0,Black,Brown,381.0,5.7,8.0
Toyota,gasoline,8250.0,no,229450.0,2004.0,Gray,Gray,240.0,4.7,8.0
Audi,gasoline,44900.0,yes,49098.0,2014.0,White,Black,450.0,4.2,8.0
Porsche,gasoline,28600.0,no,62743.0,2010.0,Silver,Gray,400.0,4.8,8.0
BMW,hybrid,49999.0,no,24300.0,2021.0,Gray,Beige,382.0,3.0,6.0
Cadillac,gasoline,19500.0,no,104000.0,2010.0,Gray,Beige,403.0,6.2,8.0
Toyota,gasoline,4300.0,no,231581.0,2001.0,Beige,Beige,220.0,3.0,6.0
Ford,gasoline,38500.0,no,81000.0,2019.0,Gray,Black,375.0,3.5,6.0
Mazda,gasoline,18000.0,no,78700.0,2020.0,White,Black,187.0,2.5,4.0
Kia,gasoline,11900.0,yes,109580.0,2015.0,Red,Black,192.0,2.4,4.0
Lexus,gasoline,4500.0,yes,178000.0,2009.0,Gray,Gray,270.0,3.5,6.0
Mercedes-Benz,gasoline,25900.0,no,106000.0,2017.0,White,Black,362.0,3.0,6.0
Audi,gasoline,27500.0,yes,28211.0,2019.0,Gray,Black,184.0,2.0,4.0
Mercedes-Benz,gasoline,16800.0,yes,88600.0,2016.0,Black,Black,208.0,2.0,4.0
INFINITI,gasoline,22450.0,yes,84900.0,2011.0,Silver,Black,390.0,5.0,8.0
BMW,hybrid,30750.0,yes,45090.0,2018.0,Gray,Black,313.0,2.0,4.0
Mercedes-Benz,gasoline,11900.0,yes,33272.0,2003.0,Red,Gray,192.0,2.3,4.0
Jeep,gasoline,12499.0,no,71000.0,2003.0,Red,Gray,150.0,2.4,4.0
Kia,gasoline,36500.0,no,55400.0,2020.0,Green,White,291.0,3.8,6.0
Land,gasoline,14490.0,no,141525.0,2012.0,Black,Black,375.0,5.0,8.0
Jaguar,gasoline,21900.0,yes,50000.0,2007.0,Black,Beige,420.0,4.2,8.0
BMW,gasoline,71995.0,no,29140.0,2020.0,Orange,Orange,425.0,3.0,6.0
BMW,hybrid,56900.0,no,9000.0,2022.0,White,Red,382.0,3.0,6.0
BMW,gasoline,35999.0,no,36750.0,2013.0,Black,Black,445.0,4.4,8.0
Mercedes-Benz,gasoline,12000.0,no,49626.0,2007.0,White,Black,228.0,3.0,6.0
Jeep,gasoline,16500.0,yes,45000.0,2017.0,White,Beige,172.0,2.4,4.0
Toyota,hybrid,36000.0,no,69350.0,2019.0,Black,Gray,306.0,3.5,6.0
BMW,gasoline,36950.0,no,184700.0,1999.0,Blue,Gray,240.0,3.2,6.0
Maserati,gasoline,41900.0,no,57500.0,2018.0,White,Brown,424.0,3.0,6.0
Acura,gasoline,39650.0,no,29000.0,2021.0,Black,Black,272.0,2.0,4.0
